zip,city,state,county
32083,Raiford,FL,Union County
32084,Saint Augustine,FL,St. Johns County
32085,Saint Augustine,FL,St. Johns County
32086,Saint Augustine,FL,St. Johns County
32087,Sanderson,FL,Baker County
32091,Starke,FL,Bradford County
32092,Saint Augustine,FL,St. Johns County
32094,Wellborn,FL,Suwannee County
32095,Saint Augustine,FL,St. Johns County
32096,White Springs,FL,Hamilton County
32097,Yulee,FL,Nassau County
32099,Jacksonville,FL,Duval County
32102,Astor,FL,Lake County
32105,Barberville,FL,Volusia County
32110,Bunnell,FL,Flagler County
32111,Candler,FL,Marion County
32112,Crescent City,FL,Putnam County
32113,Citra,FL,Marion County
32114,Daytona Beach,FL,Volusia County
32115,Daytona Beach,FL,Volusia County
32116,Daytona Beach,FL,Volusia County
32117,Daytona Beach,FL,Volusia County
32118,Daytona Beach,FL,Volusia County
32119,Daytona Beach,FL,Volusia County
32120,Daytona Beach,FL,Volusia County
32121,Daytona Beach,FL,Volusia County
32122,Daytona Beach,FL,Volusia County
32123,Port Orange,FL,Volusia County
32124,Daytona Beach,FL,Volusia County
32125,Daytona Beach,FL,Volusia County
32126,Daytona Beach,FL,Volusia County
32127,Port Orange,FL,Volusia County
32128,Port Orange,FL,Volusia County
32129,Port Orange,FL,Volusia County
32130,De Leon Springs,FL,Volusia County
32131,East Palatka,FL,Putnam County
32132,Edgewater,FL,Volusia County
32133,Eastlake Weir,FL,Marion County
32134,Fort Mc Coy,FL,Marion County
32135,Palm Coast,FL,Flagler County
32136,Flagler Beach,FL,Flagler County
32137,Palm Coast,FL,Flagler County
32138,Grandin,FL,Putnam County
32139,Georgetown,FL,Putnam County
32140,Florahome,FL,Putnam County
32141,Edgewater,FL,Volusia County
32142,Palm Coast,FL,Flagler County
32143,Palm Coast,FL,Flagler County
32145,Hastings,FL,St. Johns County
32147,Hollister,FL,Putnam County
32148,Interlachen,FL,Putnam County
32149,Interlachen,FL,Putnam County
32157,Lake Como,FL,Putnam County
32158,Lady Lake,FL,Lake County
32159,Lady Lake,FL,Lake County
32160,Lake Geneva,FL,Clay County
32162,The Villages,FL,Sumter County
32163,The Villages,FL,Sumter County
32164,Palm Coast,FL,Flagler County
32168,New Smyrna Beach,FL,Volusia County
32169,New Smyrna Beach,FL,Volusia County
32170,New Smyrna Beach,FL,Volusia County
32173,Ormond Beach,FL,Volusia County
32174,Ormond Beach,FL,Volusia County
32175,Ormond Beach,FL,Volusia County
32176,Ormond Beach,FL,Volusia County
32177,Palatka,FL,Putnam County
32178,Palatka,FL,Putnam County
32179,Ocklawaha,FL,Marion County
32180,Pierson,FL,Volusia County
32181,Pomona Park,FL,Putnam County
32182,Orange Springs,FL,Marion County
32183,Ocklawaha,FL,Marion County
32185,Putnam Hall,FL,Putnam County
32187,San Mateo,FL,Putnam County
32189,Satsuma,FL,Putnam County
32190,Seville,FL,Volusia County
32192,Sparr,FL,Marion County
32193,Welaka,FL,Putnam County
32195,Weirsdale,FL,Marion County
32198,Daytona Beach,FL,Volusia County
32201,Jacksonville,FL,Duval County
32202,Jacksonville,FL,Duval County
32203,Jacksonville,FL,Duval County
32204,Jacksonville,FL,Duval County
32205,Jacksonville,FL,Duval County
32206,Jacksonville,FL,Duval County
32207,Jacksonville,FL,Duval County
32208,Jacksonville,FL,Duval County
32209,Jacksonville,FL,Duval County
32210,Jacksonville,FL,Duval County
32211,Jacksonville,FL,Duval County
32212,Jacksonville,FL,Duval County
32214,Jacksonville,FL,Duval County
32215,Jacksonville,FL,Duval County
32216,Jacksonville,FL,Duval County
32217,Jacksonville,FL,Duval County
32218,Jacksonville,FL,Duval County
32219,Jacksonville,FL,Duval County
32220,Jacksonville,FL,Duval County
32221,Jacksonville,FL,Duval County
32222,Jacksonville,FL,Duval County
32223,Jacksonville,FL,Duval County
32224,Jacksonville,FL,Duval County
32225,Jacksonville,FL,Duval County
32226,Jacksonville,FL,Duval County
32227,Jacksonville,FL,Duval County
32228,Jacksonville,FL,Duval County
32229,Jacksonville,FL,Duval County
32230,Jacksonville,FL,Duval County
32231,Jacksonville,FL,Duval County
32232,Jacksonville,FL,Duval County
32233,Atlantic Beach,FL,Duval County
32234,Jacksonville,FL,Duval County
32235,Jacksonville,FL,Duval County
32236,Jacksonville,FL,Duval County
32237,Jacksonville,FL,Duval County
32238,Jacksonville,FL,Duval County
32239,Jacksonville,FL,Duval County
32240,Jacksonville Beach,FL,Duval County
32241,Jacksonville,FL,Duval County
32244,Jacksonville,FL,Duval County
32245,Jacksonville,FL,Duval County
32246,Jacksonville,FL,Duval County
32247,Jacksonville,FL,Duval County
32250,Jacksonville Beach,FL,Duval County
32254,Jacksonville,FL,Duval County
32255,Jacksonville,FL,Duval County
32256,Jacksonville,FL,Duval County
32257,Jacksonville,FL,Duval County
32258,Jacksonville,FL,Duval County
32259,Saint Johns,FL,St. Johns County
32260,Jacksonville,FL,Duval County
32266,Neptune Beach,FL,Duval County
32267,Jacksonville,FL,Duval County
32277,Jacksonville,FL,Duval County
32290,Jacksonville,FL,Duval County
32301,Tallahassee,FL,Leon County
32302,Tallahassee,FL,Leon County
32303,Tallahassee,FL,Leon County
32304,Tallahassee,FL,Leon County
32305,Tallahassee,FL,Leon County
32306,Tallahassee,FL,Leon County
32307,Tallahassee,FL,Leon County
32308,Tallahassee,FL,Leon County
32309,Tallahassee,FL,Leon County
32310,Tallahassee,FL,Leon County
32311,Tallahassee,FL,Leon County
32312,Tallahassee,FL,Leon County
32313,Tallahassee,FL,Leon County
32314,Tallahassee,FL,Leon County
32315,Tallahassee,FL,Leon County
32316,Tallahassee,FL,Leon County
32317,Tallahassee,FL,Leon County
32318,Tallahassee,FL,Leon County
32320,Apalachicola,FL,Franklin County
32321,Bristol,FL,Liberty County
32322,Carrabelle,FL,Franklin County
32323,Lanark Village,FL,Franklin County
32324,Chattahoochee,FL,Gadsden County
32326,Crawfordville,FL,Wakulla County
32327,Crawfordville,FL,Wakulla County
32328,Eastpoint,FL,Franklin County
32329,Apalachicola,FL,Franklin County
32330,Greensboro,FL,Gadsden County
32331,Greenville,FL,Madison County
32332,Gretna,FL,Gadsden County
32333,Havana,FL,Gadsden County
32334,Hosford,FL,Liberty County
32335,Sumatra,FL,Liberty County
32336,Lamont,FL,Jefferson County
32337,Lloyd,FL,Jefferson County
32340,Madison,FL,Madison County
32341,Madison,FL,Madison County
32343,Midway,FL,Gadsden County
32344,Monticello,FL,Jefferson County
32345,Monticello,FL,Jefferson County
32346,Panacea,FL,Wakulla County
32347,Perry,FL,Taylor County
32348,Perry,FL,Taylor County
32350,Pinetta,FL,Madison County
32351,Quincy,FL,Gadsden County
32352,Quincy,FL,Gadsden County
32353,Quincy,FL,Gadsden County
32355,Saint Marks,FL,Wakulla County
32356,Salem,FL,Taylor County
32357,Shady Grove,FL,Taylor County
32358,Sopchoppy,FL,Wakulla County
32359,Steinhatchee,FL,Taylor County
32360,Telogia,FL,Liberty County
32361,Wacissa,FL,Jefferson County
32362,Woodville,FL,Leon County
32395,Tallahassee,FL,Leon County
32399,Tallahassee,FL,Leon County
32401,Panama City,FL,Bay County
32402,Panama City,FL,Bay County
32403,Panama City,FL,Bay County
32404,Panama City,FL,Bay County
32405,Panama City,FL,Bay County
32406,Panama City,FL,Bay County
32407,Panama City Beach,FL,Bay County
32408,Panama City,FL,Bay County
32409,Panama City,FL,Bay County
32410,Mexico Beach,FL,Bay County
32411,Panama City,FL,Bay County
32412,Panama City,FL,Bay County
32413,Panama City Beach,FL,Bay County
32417,Panama City,FL,Bay County
32420,Alford,FL,Jackson County
32421,Altha,FL,Calhoun County
32422,Argyle,FL,Walton County
32423,Bascom,FL,Jackson County
32424,Blountstown,FL,Calhoun County
32425,Bonifay,FL,Holmes County
32426,Campbellton,FL,Jackson County
32427,Caryville,FL,Washington County
32428,Chipley,FL,Washington County
32430,Clarksville,FL,Calhoun County
32431,Cottondale,FL,Jackson County
32432,Cypress,FL,Jackson County
32433,Defuniak Springs,FL,Walton County
32434,Mossy Head,FL,Walton County
32435,Defuniak Springs,FL,Walton County
32437,Ebro,FL,Washington County
32438,Fountain,FL,Bay County
32439,Freeport,FL,Walton County
32440,Graceville,FL,Jackson County
32442,Grand Ridge,FL,Jackson County
32443,Greenwood,FL,Jackson County
32444,Lynn Haven,FL,Bay County
32445,Malone,FL,Jackson County
32446,Marianna,FL,Jackson County
32447,Marianna,FL,Jackson County
32448,Marianna,FL,Jackson County
32449,Wewahitchka,FL,Calhoun County
32452,Noma,FL,Holmes County
32454,Point Washington,FL,Walton County
32455,Ponce De Leon,FL,Walton County
32456,Port Saint Joe,FL,Gulf County
32457,Port Saint Joe,FL,Gulf County
32459,Santa Rosa Beach,FL,Walton County
32460,Sneads,FL,Jackson County
32461,Inlet Beach,FL,Walton County
32462,Vernon,FL,Washington County
32463,Wausau,FL,Washington County
32464,Westville,FL,Holmes County
32465,Wewahitchka,FL,Gulf County
32466,Youngstown,FL,Bay County
32501,Pensacola,FL,Escambia County
32502,Pensacola,FL,Escambia County
32503,Pensacola,FL,Escambia County
32504,Pensacola,FL,Escambia County
32505,Pensacola,FL,Escambia County
32506,Pensacola,FL,Escambia County
32507,Pensacola,FL,Escambia County
32508,Pensacola,FL,Escambia County
32509,Pensacola,FL,Escambia County
32511,Pensacola,FL,Escambia County
32512,Pensacola,FL,Escambia County
32513,Pensacola,FL,Escambia County
32514,Pensacola,FL,Escambia County
32516,Pensacola,FL,Escambia County
32520,Pensacola,FL,Escambia County
32521,Pensacola,FL,Escambia County
32522,Pensacola,FL,Escambia County
32523,Pensacola,FL,Escambia County
32524,Pensacola,FL,Escambia County
32526,Pensacola,FL,Escambia County
32530,Bagdad,FL,Santa Rosa County
32531,Baker,FL,Okaloosa County
32533,Cantonment,FL,Escambia County
32534,Pensacola,FL,Escambia County
32535,Century,FL,Escambia County
32536,Crestview,FL,Okaloosa County
32537,Milligan,FL,Okaloosa County
32538,Paxton,FL,Walton County
32539,Crestview,FL,Okaloosa County
32540,Destin,FL,Okaloosa County
32541,Destin,FL,Okaloosa County
32542,Eglin AFB,FL,Okaloosa County
32544,Hurlburt Field,FL,Okaloosa County
32547,Fort Walton Beach,FL,Okaloosa County
32548,Fort Walton Beach,FL,Okaloosa County
32549,Fort Walton Beach,FL,Okaloosa County
32550,Miramar Beach,FL,Walton County
32559,Pensacola,FL,Escambia County
32560,Gonzalez,FL,Escambia County
32561,Gulf Breeze,FL,Santa Rosa County
32562,Gulf Breeze,FL,Santa Rosa County
32563,Gulf Breeze,FL,Santa Rosa County
32564,Holt,FL,Okaloosa County
32565,Jay,FL,Santa Rosa County
32566,Navarre,FL,Santa Rosa County
32567,Laurel Hill,FL,Okaloosa County
32568,Mc David,FL,Escambia County
32569,Mary Esther,FL,Okaloosa County
32570,Milton,FL,Santa Rosa County
32571,Milton,FL,Santa Rosa County
32572,Milton,FL,Santa Rosa County
32577,Molino,FL,Escambia County
32578,Niceville,FL,Okaloosa County
32579,Shalimar,FL,Okaloosa County
32580,Valparaiso,FL,Okaloosa County
32583,Milton,FL,Santa Rosa County
32588,Niceville,FL,Okaloosa County
32590,Pensacola,FL,Escambia County
32591,Pensacola,FL,Escambia County
32592,Pensacola,FL,Escambia County
32601,Gainesville,FL,Alachua County
32602,Gainesville,FL,Alachua County
32603,Gainesville,FL,Alachua County
32604,Gainesville,FL,Alachua County
32605,Gainesville,FL,Alachua County
32606,Gainesville,FL,Alachua County
32607,Gainesville,FL,Alachua County
32608,Gainesville,FL,Alachua County
32609,Gainesville,FL,Alachua County
32610,Gainesville,FL,Alachua County
32611,Gainesville,FL,Alachua County
32612,Gainesville,FL,Alachua County
32613,Gainesville,FL,Alachua County
32614,Gainesville,FL,Alachua County
32615,Alachua,FL,Alachua County
32616,Alachua,FL,Alachua County
32617,Anthony,FL,Marion County
32618,Archer,FL,Alachua County
32619,Bell,FL,Gilchrist County
32621,Bronson,FL,Levy County
32622,Brooker,FL,Bradford County
32625,Cedar Key,FL,Levy County
32626,Chiefland,FL,Levy County
32627,Gainesville,FL,Alachua County
32628,Cross City,FL,Dixie County
32631,Earleton,FL,Alachua County
32633,Evinston,FL,Marion County
32634,Fairfield,FL,Marion County
32635,Gainesville,FL,Alachua County
32639,Gulf Hammock,FL,Levy County
32640,Hawthorne,FL,Putnam County
32641,Gainesville,FL,Alachua County
32643,High Springs,FL,Alachua County
32644,Chiefland,FL,Levy County
32648,Horseshoe Beach,FL,Dixie County
32653,Gainesville,FL,Alachua County
32654,Island Grove,FL,Alachua County
32655,High Springs,FL,Alachua County
32656,Keystone Heights,FL,Clay County
32658,La Crosse,FL,Alachua County
32662,Lochloosa,FL,Alachua County
32663,Lowell,FL,Marion County
32664,Mc Intosh,FL,Marion County
32666,Melrose,FL,Putnam County
32667,Micanopy,FL,Alachua County
32668,Morriston,FL,Levy County
32669,Newberry,FL,Alachua County
32680,Old Town,FL,Dixie County
32681,Orange Lake,FL,Marion County
32683,Otter Creek,FL,Levy County
32686,Reddick,FL,Marion County
32692,Suwannee,FL,Dixie County
32693,Trenton,FL,Gilchrist County
32694,Waldo,FL,Alachua County
32696,Williston,FL,Levy County
32697,Worthington Springs,FL,Union County
32701,Altamonte Springs,FL,Seminole County
32702,Altoona,FL,Lake County
32703,Apopka,FL,Orange County
32704,Apopka,FL,Orange County
32706,Cassadaga,FL,Volusia County
32707,Casselberry,FL,Seminole County
32708,Winter Springs,FL,Seminole County
32709,Christmas,FL,Orange County
32710,Clarcona,FL,Orange County
32712,Apopka,FL,Orange County
32713,Debary,FL,Volusia County
32714,Altamonte Springs,FL,Seminole County
32715,Altamonte Springs,FL,Seminole County
32716,Altamonte Springs,FL,Seminole County
32718,Casselberry,FL,Seminole County
32719,Winter Springs,FL,Seminole County
32720,Deland,FL,Volusia County
32721,Deland,FL,Volusia County
32722,Glenwood,FL,Volusia County
32723,Deland,FL,Volusia County
32724,Deland,FL,Volusia County
32725,Deltona,FL,Volusia County
32726,Eustis,FL,Lake County
32727,Eustis,FL,Lake County
32728,Deltona,FL,Volusia County
32730,Casselberry,FL,Seminole County
32732,Geneva,FL,Seminole County
32733,Goldenrod,FL,Orange County
32735,Grand Island,FL,Lake County
32736,Eustis,FL,Lake County
32738,Deltona,FL,Volusia County
32739,Deltona,FL,Volusia County
32744,Lake Helen,FL,Volusia County
32745,Mid Florida,FL,Seminole County
32746,Lake Mary,FL,Seminole County
32747,Lake Monroe,FL,Seminole County
32750,Longwood,FL,Seminole County
32751,Maitland,FL,Orange County
32752,Longwood,FL,Seminole County
32753,Debary,FL,Volusia County
32754,Mims,FL,Brevard County
32756,Mount Dora,FL,Lake County
32757,Mount Dora,FL,Lake County
32759,Oak Hill,FL,Volusia County
32762,Oviedo,FL,Seminole County
32763,Orange City,FL,Volusia County
32764,Osteen,FL,Volusia County
32765,Oviedo,FL,Seminole County
32766,Oviedo,FL,Seminole County
32767,Paisley,FL,Lake County
32768,Plymouth,FL,Orange County
32771,Sanford,FL,Seminole County
32772,Sanford,FL,Seminole County
32773,Sanford,FL,Seminole County
32774,Orange City,FL,Volusia County
32775,Scottsmoor,FL,Brevard County
32776,Sorrento,FL,Lake County
32777,Tangerine,FL,Orange County
32778,Tavares,FL,Lake County
32779,Longwood,FL,Seminole County
32780,Titusville,FL,Brevard County
32781,Titusville,FL,Brevard County
32782,Titusville,FL,Brevard County
32783,Titusville,FL,Brevard County
32784,Umatilla,FL,Lake County
32789,Winter Park,FL,Orange County
32790,Winter Park,FL,Orange County
32791,Longwood,FL,Seminole County
32792,Winter Park,FL,Orange County
32793,Winter Park,FL,Orange County
32794,Maitland,FL,Orange County
32795,Lake Mary,FL,Seminole County
32796,Titusville,FL,Brevard County
32798,Zellwood,FL,Orange County
32799,Mid Florida,FL,Seminole County
32801,Orlando,FL,Orange County
32802,Orlando,FL,Orange County
32803,Orlando,FL,Orange County
32804,Orlando,FL,Orange County
32805,Orlando,FL,Orange County
32806,Orlando,FL,Orange County
32807,Orlando,FL,Orange County
32808,Orlando,FL,Orange County
32809,Orlando,FL,Orange County
32810,Orlando,FL,Orange County
32811,Orlando,FL,Orange County
32812,Orlando,FL,Orange County
32814,Orlando,FL,Orange County
32815,Orlando,FL,Brevard County
32816,Orlando,FL,Orange County
32817,Orlando,FL,Orange County
32818,Orlando,FL,Orange County
32819,Orlando,FL,Orange County
32820,Orlando,FL,Orange County
32821,Orlando,FL,Orange County
32822,Orlando,FL,Orange County
32824,Orlando,FL,Orange County
32825,Orlando,FL,Orange County
32826,Orlando,FL,Orange County
32827,Orlando,FL,Orange County
32828,Orlando,FL,Orange County
32829,Orlando,FL,Orange County
32830,Orlando,FL,Orange County
32831,Orlando,FL,Orange County
32832,Orlando,FL,Orange County
32833,Orlando,FL,Orange County
32834,Orlando,FL,Orange County
32835,Orlando,FL,Orange County
32836,Orlando,FL,Orange County
32837,Orlando,FL,Orange County
32839,Orlando,FL,Orange County
32853,Orlando,FL,Orange County
32854,Orlando,FL,Orange County
32855,Orlando,FL,Orange County
32856,Orlando,FL,Orange County
32857,Orlando,FL,Orange County
32858,Orlando,FL,Orange County
32859,Orlando,FL,Orange County
32860,Orlando,FL,Orange County
32861,Orlando,FL,Orange County
32862,Orlando,FL,Orange County
32867,Orlando,FL,Orange County
32868,Orlando,FL,Orange County
32869,Orlando,FL,Orange County
32872,Orlando,FL,Orange County
32877,Orlando,FL,Orange County
32878,Orlando,FL,Orange County
32885,Orlando,FL,Orange County
32886,Orlando,FL,Orange County
32887,Orlando,FL,Orange County
32890,Orlando,FL,Orange County
32891,Orlando,FL,Orange County
32893,Orlando,FL,Orange County
32896,Orlando,FL,Orange County
32897,Orlando,FL,Orange County
32898,Orlando,FL,Orange County
32899,Orlando,FL,Brevard County
32901,Melbourne,FL,Brevard County
32902,Melbourne,FL,Brevard County
32903,Indialantic,FL,Brevard County
32904,Melbourne,FL,Brevard County
32905,Palm Bay,FL,Brevard County
32906,Palm Bay,FL,Brevard County
32907,Palm Bay,FL,Brevard County
32908,Palm Bay,FL,Brevard County
32909,Palm Bay,FL,Brevard County
32910,Palm Bay,FL,Brevard County
32911,Palm Bay,FL,Brevard County
32912,Melbourne,FL,Brevard County
32919,Melbourne,FL,Brevard County
32920,Cape Canaveral,FL,Brevard County
32922,Cocoa,FL,Brevard County
32923,Cocoa,FL,Brevard County
32924,Cocoa,FL,Brevard County
32925,Patrick AFB,FL,Brevard County
32926,Cocoa,FL,Brevard County
32927,Cocoa,FL,Brevard County
32931,Cocoa Beach,FL,Brevard County
32932,Cocoa Beach,FL,Brevard County
32934,Melbourne,FL,Brevard County
32935,Melbourne,FL,Brevard County
32936,Melbourne,FL,Brevard County
32937,Satellite Beach,FL,Brevard County
32940,Melbourne,FL,Brevard County
32941,Melbourne,FL,Brevard County
32948,Fellsmere,FL,Indian River County
32949,Grant,FL,Brevard County
32950,Malabar,FL,Brevard County
32951,Melbourne Beach,FL,Brevard County
32952,Merritt Island,FL,Brevard County
32953,Merritt Island,FL,Brevard County
32954,Merritt Island,FL,Brevard County
32955,Rockledge,FL,Brevard County
32956,Rockledge,FL,Brevard County
32957,Roseland,FL,Indian River County
32958,Sebastian,FL,Indian River County
32959,Sharpes,FL,Brevard County
32960,Vero Beach,FL,Indian River County
32961,Vero Beach,FL,Indian River County
32962,Vero Beach,FL,Indian River County
32963,Vero Beach,FL,Indian River County
32964,Vero Beach,FL,Indian River County
32965,Vero Beach,FL,Indian River County
32966,Vero Beach,FL,Indian River County
32967,Vero Beach,FL,Indian River County
32968,Vero Beach,FL,Indian River County
32969,Vero Beach,FL,Indian River County
32970,Wabasso,FL,Indian River County
32971,Winter Beach,FL,Indian River County
32976,Sebastian,FL,Brevard County
32978,Sebastian,FL,Indian River County
33001,Long Key,FL,Monroe County
33002,Hialeah,FL,Miami-Dade County
33004,Dania,FL,Broward County
33008,Hallandale,FL,Broward County
33009,Hallandale,FL,Broward County
33010,Hialeah,FL,Miami-Dade County
33011,Hialeah,FL,Miami-Dade County
33012,Hialeah,FL,Miami-Dade County
33013,Hialeah,FL,Miami-Dade County
